Age,Income,SpendingScore,ProductViews,CartAdditions,CategoryInterest,BrandLoyalty,DiscountSensitivity,TimeOnSite,PreviousPurchases,AffinityScore
32,77199,48.989394382569515,13,9,1,0.3166658337335978,0.15145014150931313,306.5608855287834,41,0.4940534082223666
39,149000,83.66796616541785,13,7,7,0.20013475561897276,0.9984017650566496,285.50109657901817,38,0.7948021064433143
69,142778,93.6614343863617,6,4,5,0.8422737347165974,0.9158396186071703,344.80456540322336,23,0.7022929776961342
45,49430,98.9314460540112,16,9,5,0.8187936282545617,0.9018111023442673,253.1517095052073,41,0.6521763580082229
31,48834,40.25738352888393,15,11,2,0.7359538357086064,0.002034314520475533,280.63330342959756,35,0.3907260914816342
44,44435,99.10083000465671,16,3,4,0.2563084510180157,0.4505437812581705,319.2085571721441,16,0.47111168970791006
58,107212,16.436698965209317,8,6,9,0.34365776809963344,0.78201423065074,325.84540107106676,5,0.49049716097147766
57,75797,26.10142781725901,12,6,2,0.38057491848992075,0.22661199148449795,264.88229163174833,32,0.4289835782041783
45,63554,9.812596348655724,13,3,9,0.18423669218020688,0.4200761994525368,332.0459958236661,47,0.3110855049281266
43,74555,27.902113131963684,10,4,8,0.7600379150757641,0.20491401818132204,443.9811984820898,47,0.4072641358382902
66,105350,77.0258176101831,8,6,4,0.18469651228026873,0.6926740818851789,299.79437205074214,43,0.5998744557853602
19,34716,85.43951145966652,14,10,2,0.2217507074667474,0.7040290088171233,218.21094616533168,25,0.4147027155102041
42,80261,78.1103718651546,10,2,6,0.04817397742333873,0.28272027131972366,305.9000434406234,43,0.5020285444155588
20,47528,63.47551203860193,7,9,7,0.6633492999005545,0.4772925361225071,336.2411908882344,6,0.5142519950198734
25,21995,51.88268473974191,17,9,2,0.9289985992561431,0.45170707900240326,284.14592906179723,36,0.40964245762905005
61,42414,71.161724632151,13,8,8,0.4837644687065942,0.7779791165982293,320.80337914042974,15,0.4962143077701025
50,33844,39.69252137745496,10,5,9,0.8977962587403892,0.6751723298872746,271.45190070857115,1,0.3268668797861767
59,56659,84.28952679847048,9,6,5,0.841000047902439,0.06822135974593413,342.65405840767414,47,0.6031888461876138
69,35522,68.04181930370176,7,5,6,0.7947016472182662,0.15106472358979572,321.9032236158157,22,0.46061835659283906
52,125449,70.08266515094644,11,9,6,0.1676403304691858,0.8399659995972656,323.85882803344157,44,0.6703139728380267
23,149632,54.05766331977805,6,6,2,0.3773195353761396,0.9655533662294432,336.1392520489973,40,0.7329346627723425
56,94034,88.63766943690608,11,3,1,0.663839088470096,0.6363821518837993,298.9114690391407,38,0.660637984514888
69,62322,25.949458634226193,4,5,5,0.34435644310824187,0.36477053563222617,304.789300003348,31,0.31274368851377227
40,87638,38.73361768274402,13,6,6,0.7108911552269707,0.2210822670806546,346.4904308680782,35,0.5145622082518736
42,121334,77.98661439809122,9,10,1,0.2872907991575373,0.7435588562273429,329.4115616373661,28,0.6290689014702923
67,28524,49.782140716804435,11,6,8,0.3926155854415907,0.6383988786514332,297.9858539121916,7,0.34974962011969085
60,50846,89.0321873289949,10,7,5,0.7315113534437642,0.9088984622087414,275.49866989940534,42,0.5860461313455857
36,93643,35.29353265652238,15,3,5,0.1178842425534905,0.9031319629508672,213.73205283390698,42,0.48572808310500326
22,80096,37.56368671314483,15,8,8,0.7867811355023829,0.3071843113098972,311.7345750193851,14,0.5047137318748891
68,134930,88.9848431492759,14,6,8,0.7125727193952548,0.8029192580465165,290.01800617210887,13,0.6373718818245896
28,103804,46.972661698022065,11,9,9,0.44962847538326034,0.25359538352851985,319.36982084897005,5,0.38853602854823466
29,67703,52.096333836046185,6,6,4,0.4375254027692387,0.7819919403080846,249.42039184641072,12,0.4289547335655795
27,44399,33.94360781823226,13,7,3,0.9066643422422282,0.1681062632405621,358.63851842092635,11,0.42382109688557823
25,95160,28.39032427572911,9,6,2,0.7162726660821586,0.34770381499663283,357.2203364963925,26,0.43534374729657555
41,112662,65.9389223730008,10,4,1,0.6201656482362358,0.08594356193745378,336.98937740281764,33,0.5261094338682359
45,108667,12.864225492579184,5,5,5,0.8641781807080834,0.29577451578851266,314.1688344076545,10,0.5010894737479477
58,143182,88.04799147710801,8,3,6,0.3316127112888092,0.3181549839484943,261.8506325608579,27,0.6949867989481063
53,68591,78.14111053974568,12,6,8,0.2866996053641444,0.6686771564658381,411.97069380588334,6,0.5149620325871097
54,40714,19.884078106874476,13,7,6,0.20981018977733112,0.7152550392664203,347.6042429579625,34,0.3835729564963992
38,126167,69.70797463663197,10,5,2,0.5202322357836903,0.5880372463337845,299.07878532497455,34,0.6830533639184091
25,55877,60.660659207277845,14,6,8,0.988096180056826,0.7700824982110811,238.3803828499652,19,0.49099191778897344
26,104106,19.268970022927768,12,6,5,0.928457945232224,0.45157272030562357,296.0873335429574,10,0.5090576312498613
64,98018,28.047147098973014,13,6,3,0.4553047520320549,0.6279140083495994,293.2521760904461,20,0.4300193616937653
32,119854,41.489663869649604,10,4,6,0.11133912817571068,0.35925840712824086,332.74257511831684,1,0.5103937682784495
65,79136,70.22503078930191,12,6,6,0.8745913605069672,0.5213278750824683,291.28889909399294,20,0.5997453743181134
63,53414,64.2336174728836,17,5,3,0.9226035032325112,0.14106421417700943,192.86602987651153,26,0.48015914981727686
57,140832,53.6912499199931,16,5,7,0.17136633942861002,0.6109894236049849,251.67701275667974,41,0.5906521497905529
35,106576,77.07264376828938,15,6,7,0.8834580954179981,0.20494406064393222,348.9888612533839,21,0.6268942369218443
59,98943,76.03583622101043,6,4,7,0.4462807352758027,0.46086556554233415,256.5785821888133,24,0.539128463029027
37,143592,62.16805625216333,10,9,8,0.01166384455451086,0.6654514371013783,248.84431929403377,35,0.6096601208960873
23,65468,78.91201825509769,12,9,7,0.943125421718045,0.42783816661480034,332.2336292600854,30,0.6102915221708273
29,118841,34.09207410314171,14,7,4,0.04280307976910991,0.22315562357776408,307.2254579724716,15,0.3454479008637336
19,99702,88.24370330393796,11,5,5,0.03460819575570706,0.666195075224988,242.96085440683032,47,0.6420587192451829
24,92108,61.87609849439213,6,7,4,0.9634780349123778,0.8525333584443545,349.70889474842704,36,0.5917080090053447
33,118538,82.41398786743062,11,6,2,0.21458657927963498,0.5003995521880069,253.11096762660367,20,0.6161388905003142
20,112508,55.081631374238114,8,5,7,0.5556303527540025,0.5576487049511838,318.42173605800036,28,0.49203339945393265
62,66835,22.625386253879356,7,5,3,0.9426996568758732,0.39086596911350235,347.59715691315364,0,0.35806234877272225
20,83333,54.698602739152555,14,4,1,0.9400094378678713,0.5831971555587764,291.0533022376069,40,0.5853355643265489
44,62464,37.74005471388222,7,4,1,0.17411558612219813,0.49530489208269124,318.35785259439274,2,0.3714146370056417
67,132454,70.05240456767235,8,7,9,0.5135457937261709,0.7465775881973966,220.68575377985337,44,0.6553677659376296
60,42923,48.103585381738846,7,8,3,0.006953457556570508,0.24026186249343195,342.3028764163076,25,0.2990414213356378
57,136062,83.77516768784108,8,5,7,0.0903829890916581,0.48621959146501903,295.48090700725436,34,0.6785548368603456
55,81855,68.12917871986976,13,4,9,0.9481485448131779,0.31622796541937104,362.57745252287066,8,0.5976837414992902
50,87445,68.76989887010107,8,2,7,0.41516091556318313,0.094423326512584,227.8440001252671,27,0.4058807918586002
45,143795,22.498378015615433,10,5,8,0.15019011362626555,0.3865021456830725,243.16109613650337,8,0.32929030905147055
18,130454,98.44072688263775,9,4,6,0.6314047798689246,0.953160819570559,308.96892576301576,12,0.7720308630182392
25,141906,84.32584571787739,9,5,3,0.17333001951812943,0.46048864551604174,243.042713853784,22,0.6102359683950468
54,118384,79.11148357150877,9,5,1,0.9801420543796645,0.5456226492199747,296.0425555329136,48,0.6604665076007853
49,87619,33.691307290842715,14,7,8,0.6708492402165842,0.7422373471357288,268.4650546888493,40,0.541710704073099
65,66146,54.02753363187596,7,7,6,0.36867765373660455,0.9847975811975362,284.92382001122945,43,0.6351736580898277
60,80032,14.573215619358535,13,9,2,0.38115046641415584,0.4117749836264415,271.6251207803622,37,0.46551703009252915
54,133521,54.30912168960789,9,7,8,0.9169337886722347,0.517675439896141,237.22065407003655,2,0.6344191697973036
21,136378,15.44303540184544,11,4,4,0.8950255234172643,0.9685125068974364,251.1790198994212,20,0.5890169141254469
47,37140,55.75074655497052,7,7,9,0.949981743136468,0.42878389437712705,316.7834647760259,42,0.5104059232736613
23,22670,65.22346613533566,12,4,9,0.453647803275655,0.7903313999014197,227.2905210858856,30,0.4939928322375345
63,56519,39.629400757740335,8,6,9,0.8507495966745882,0.44383400453364963,326.76476728495874,44,0.43685710689435425
36,64512,50.35594295479803,6,3,4,0.48483513811891066,0.22764020120607398,251.1636219757227,45,0.47241877224082346
49,77811,87.68968537978401,9,3,6,0.6329694272911924,0.9363289682312893,351.1800684423286,46,0.6299635610197452
26,123565,11.747751325578127,7,6,4,0.5074078069691568,0.7120540061219738,251.15142046548027,14,0.4833514695353022
29,34691,79.38155640696563,11,3,5,0.6082246568555076,0.8635371756672059,344.86232393878066,16,0.40134073442656565
28,125156,17.904700548623445,10,5,7,0.5094710614441931,0.11608645633354286,292.755296210243,13,0.45761503009613125
63,54262,4.634090297658211,9,5,7,0.15484196831072594,0.7049044607316718,305.3307661171288,15,0.32582175327575985
33,74892,19.37188567175973,10,7,6,0.10838559642544454,0.640404311670543,342.1235929666648,41,0.4170796466967618
18,45595,76.73927580707849,9,5,4,0.9410949449344175,0.48397218619824456,317.0950497485166,16,0.5554591829958861
62,77207,41.10748126034914,10,6,5,0.5097338709140172,0.1420960633651418,296.4086125557104,25,0.4256793092317501
38,148590,87.37953116777202,7,8,5,0.9418533870988042,0.41477993383057854,280.9999582649406,47,0.67885156785628
47,135589,52.946046577044314,9,4,9,0.6858165691240349,0.6176867645738418,206.9849140917092,13,0.6081592702979036
30,53440,3.202784840706765,13,8,6,0.08897318407022536,0.6774724144834805,374.2783565899928,44,0.3109857304471675
51,28630,71.95464735059075,12,8,4,0.20156227678671956,0.11698107620059117,252.96327399810934,35,0.4555259308841558
21,51250,11.913057963402037,9,11,6,0.767739446484905,0.4438249944061132,336.2348509532728,21,0.4938065904960529
45,114334,79.14858371273051,7,6,7,0.1778191870913025,0.4255184848404706,302.5933959186183,2,0.571873803668846
55,149228,17.642152430712823,14,5,7,0.007723349769829024,0.7862444983836822,213.75707077435607,2,0.47242273668006046
48,128572,35.199192194745834,14,7,3,0.11176734462510929,0.04120868736318406,257.92792521918057,14,0.4748816641327277
44,118748,76.36587153291067,10,3,6,0.4767412460114492,0.7854894091792419,318.7149998529964,3,0.5341228558532166
22,127461,95.46890439016575,7,3,7,0.16326222934297174,0.7835237389091837,246.57680256041908,31,0.6762201018237193
42,97518,37.7719611140265,9,5,1,0.045015285347873246,0.6970935113447925,251.29333840470494,15,0.39348554478707387
20,94191,83.11062179969464,5,7,4,0.7435929363814252,0.8997535449438423,327.1044432972421,29,0.7506760511502967
50,84791,19.888434282108033,9,4,7,0.972113365867211,0.46516869868695954,299.0817447301821,32,0.4227199386308795
21,104118,80.91079725004661,7,7,1,0.9784829563369111,0.09609043064811684,351.33024884978136,36,0.5493758096115133
42,120591,66.09191186636885,10,5,8,0.8999837297798576,0.33150027952151306,284.4098230539378,7,0.5634808569156526
37,83753,20.081607214024476,11,7,6,0.01918518902290367,0.6112493783082865,217.14543928302425,30,0.4309238638058177
51,130261,30.947892074789745,16,6,6,0.24010818029452408,0.3228957233765547,253.35199695791022,29,0.6187082146806492
43,80520,14.045317971106565,14,4,3,0.13769336453028724,0.6329475704696312,313.33844529961686,37,0.3601282737865426
22,24008,38.91373409536702,7,5,6,0.640210187311314,0.04362314533644096,274.07060407632235,2,0.2616960145737027
52,64464,21.161215471204464,11,4,4,0.8495796327089383,0.07034202344042495,350.58832430771537,19,0.36041585502698675
45,127408,64.75579740941689,8,4,9,0.5719020576143167,0.010515917546160214,246.7840541546622,4,0.44848369634619667
46,20496,99.4560053178353,3,6,4,0.346672514293599,0.9759588548489374,322.4482883308092,45,0.48398185930891857
26,119767,2.18890714534215,11,10,6,0.9119072351760634,0.26164245124863483,272.33373086879124,42,0.4486666340595371
69,148747,54.55106151544257,15,7,6,0.5051832020242996,0.7955533135055408,265.8354327232469,4,0.6956951885893122
55,43212,57.792993157351965,5,8,1,0.17468512040131756,0.8868443867789301,264.13697376121695,1,0.3524541358737363
67,40637,91.50667017840037,13,10,4,0.5333723948702166,0.1576093206826361,248.61568169372094,25,0.3748171932379036
23,65227,51.094528141926816,12,6,9,0.018130545863014325,0.19912173012211654,272.84642652069556,15,0.3327712816506891
36,102413,54.82644054484683,7,5,6,0.03851376993132527,0.3823594234232651,354.34067060484693,39,0.5625235985991939
61,139753,47.69362733151047,7,9,4,0.6275937227431818,0.5040633790686035,448.4913392095706,48,0.7147088520535688
28,140118,27.621526151586657,3,7,7,0.7232688144571342,0.5347422986539961,316.7457999418143,31,0.6277198431203973
19,103346,6.546884191642454,11,10,7,0.13832077835762346,0.38568384972004377,304.7219323818798,1,0.45551939651308654
64,29884,41.457110538773776,12,7,5,0.5334160858021774,0.5862279901029291,286.0954606519117,40,0.4630870072925309
61,136481,6.206555652827175,11,8,4,0.7726316383337056,0.7360850717138548,254.2063448657174,26,0.43858501571035047
61,88259,55.498754477125864,9,9,4,0.8823382533793269,0.7001225639165406,346.19469833720666,43,0.6042440967911482
26,69810,31.42207068098702,8,7,7,0.47402122393425217,0.030208023492392932,299.9430939439228,44,0.44010939644440605
38,149926,53.82663775101735,16,6,6,0.12216472543710366,0.5932964244665797,244.8858001873495,14,0.5819228910365645
41,24761,14.295399475123482,11,6,4,0.06918992849722849,0.712625202480662,393.53305126898715,22,0.3058775427209316
51,93166,93.3303666081966,6,8,3,0.8565830616560567,0.20067274780209055,394.63540507522845,21,0.7477759844769882
39,147342,89.55760311144356,12,7,2,0.07762581119143952,0.6036197781690794,330.982878708378,19,0.611519260984903
20,36375,19.809654411026166,7,5,4,0.8177972537626516,0.11082590104121537,243.59870408197582,0,0.15055013253742178
29,127045,35.00098404610698,9,6,7,0.4368865452085281,0.6649488117574034,257.61354756307543,34,0.4470802882678521
45,45218,61.73578441334598,10,7,2,0.4364371637234774,0.6204077789730028,246.2040650518996,28,0.494684192623682
47,50565,10.47293452328472,8,2,9,0.5185896482760661,0.24095866322512993,394.1535976925263,21,0.2798697069765351
43,122654,36.10221429049893,10,5,9,0.13578305188790973,0.8753260859289836,241.58405066187754,28,0.4578083512096557
65,52975,25.860116395081604,6,5,6,0.7425444902151445,0.8065810471753475,269.774425261859,21,0.40281702401029845
38,47073,91.63615614295297,13,8,9,0.3000040316367636,0.7390066985181595,333.7301023971604,10,0.46512269684119967
45,89726,85.39855299263131,10,5,1,0.5977789819247097,0.45955720129470323,292.7485516098834,20,0.5402016080002638
43,21883,58.40344138541951,12,6,6,0.005333953904381072,0.22689228950687246,229.46498635032304,44,0.2402564286249147
50,88422,52.51428735028584,9,8,3,0.28151812643479723,0.782179840873815,328.6644501287422,10,0.5252724012857448
38,69629,93.14185365999433,13,5,6,0.04047907532326578,0.21454886681464502,388.11284598521206,21,0.49877428455453376
52,84170,93.31035051490272,12,4,5,0.3136103359432386,0.48693543185836485,260.84484076912645,45,0.5831995228198776
69,94489,96.96368240981438,9,9,5,0.12618620265540048,0.3786960085323815,265.5566002333308,42,0.6032099765697424
51,28381,13.412509526710577,13,7,1,0.07004321420764004,0.20199936992962664,356.1367408636399,8,0.2179161043824119
58,43238,16.895223265553852,4,4,5,0.8479774891497979,0.6146324457695754,337.5679405651955,6,0.33911851927297526
68,33795,67.99693316930878,11,8,6,0.3649006836705708,0.9820701423576591,245.08435719038775,3,0.3359247227336324
64,115964,54.60201318437464,8,8,1,0.8253359922970468,0.47627530215286407,402.5766817003496,34,0.5909451492585188
35,82999,2.8281245844303604,7,8,7,0.8926609565697976,0.4995320510950755,255.08920123605455,11,0.4248289185933228
28,69907,7.135528562962417,10,5,1,0.5060526024329666,0.37273668771054513,326.8925391298129,41,0.3519412112877375
40,29638,88.9199578436217,6,6,7,0.5678325891051325,0.22828169114172614,232.5674234092409,38,0.5012896376320498
65,90467,87.01820875839924,4,7,9,0.6465586244696058,0.2825742708042336,340.74961131615987,26,0.5131992356207341
39,62623,36.36982127760847,12,5,7,0.6447086946586479,0.8758215217370326,249.50347201702968,36,0.5977579700856381
34,58492,89.21401107612293,10,3,5,0.5301757228700796,0.9481209374207741,275.7159981722178,28,0.6484089883259102
22,46411,59.77383236539228,8,4,3,0.5943495522272786,0.8262341024079166,260.3753560031408,15,0.4219595777062622
61,130724,80.78465905487128,11,6,7,0.44110222176219027,0.02644564594386234,209.8633484681596,49,0.5554065526283676
